id,customerId,driverId,rideStatus,rideType,pickupPoint,pickupLat,pickupLong,dropPoint,dropLat,dropLong,initialDistance,initialDuration,finalDistance,finalDuration,payWithNuraCoins,appliedVoucherId,appliedCouponId,rideAssignedLat,rideAssignedLong,initialFare,finalFare,payableAmount,rideStartTime,rideEndTime,rideAssignedTime,initialOdometer,finalOdometer,createdAt,updatedAt,schoolRideBookingId
231,119,9,CANCELLED,RIDE,"50, Mc Nichols Road 3rd Ln, Chetpet, Chennai, Tamil Nadu 600031, India",13.0713349,80.2411953,"287, Ayanambakkam Rd, Pachaiappan Nagar Phase II, Koladdi Village, Vijay Nagar, Chennai, Tamil Nadu 600095, India",13.08484292,80.14213555,12.965,2206,0,0,f,,,13.08493147,80.21007389,265,,,,,45937.55279,,,07-10-2025,13:17:22,07-10-2025
235,65,,PENDING,RIDE,"BLOCK-G, METROZONE TOWERS, Metrozone Driveway, Thirumangalam, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.08153452,80.19409633,"M.O.P. Vaishnav College for Women, 20, IV Lane, Nungambakkam High Rd, Thousand Lights West, Thousand Lights, Chennai, Tamil Nadu 600034, India",13.0557886,80.250348,10.056,1775,0,0,f,,,,,178,,,,,,,,08-10-2025,05:32:39,08-10-2025
236,65,,PENDING,RIDE,"BLOCK-G, METROZONE TOWERS, Metrozone Driveway, Thirumangalam, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.08142337,80.19422044,"20, IV Lane, Nungambakkam High Rd, Thousand Lights West, Thousand Lights, Chennai, Tamil Nadu 600034, India",13.0557886,80.250348,10.058,1776,0,0,f,,,,,178,,,,,,,,08-10-2025,05:33:19,08-10-2025
239,122,18,CANCELLED,RIDE,"Metrozone Towers Club House, METROZONE TOWERS, 44, Pillaiyar Koil St, Thirumangalam, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.08219042,80.19468918,"M.O.P. Vaishnav College for Women, 20, IV Lane, Nungambakkam High Rd, Thousand Lights West, Thousand Lights, Chennai, Tamil Nadu 600034, India",13.0557886,80.250348,9.81,1664,0,0,f,,,13.05194968,80.21321744,173,,,,,45938.29479,,,08-10-2025,07:04:39,08-10-2025
237,76,16,COMPLETED,RIDE,"BLOCK-G, METROZONE TOWERS, Metrozone Driveway, Thirumangalam, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0817126,80.1938283,"Thirumangalam Metro, Anna Nagar West, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0854821,80.2009823,1.6,422,1,6,f,,,13.07988485,80.1940611,49,39,39,45938.24063,45938.24535,45938.2374,1920,1921,08-10-2025,05:53:23,08-10-2025
238,65,16,COMPLETED,RIDE,"35JV+7QP, Anna St, Anna Nagar West, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.08069509,80.19480259,"20, IV Lane, Nungambakkam High Rd, Thousand Lights West, Thousand Lights, Chennai, Tamil Nadu 600034, India",13.0557886,80.250348,9.814,1676,11,32,f,1,,13.0785313,80.19913584,173,178,0,45938.29083,45938.31353,45938.28337,1925,1936,08-10-2025,07:31:29,08-10-2025
130,49,14,CANCELLED,RIDE,"DABC Aishwaryam Phase 2 DABC Avenue, 4th Main Road, West, Nolambur, Mogappair, Chennai, Tamil Nadu 600095, India",13.07482823,80.16594117,"Metrozone Q Tower, Metrozone Q Tower, METROZONE TOWERS, Thirumangalam, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0830732,80.1950026,5.79,1204,0,0,f,,,13.06776381,80.18128306,152,,,,,45933.65801,,,03-10-2025,15:47:32,03-10-2025
244,76,18,CANCELLED,RIDE,"Thirumangalam, Anna Nagar West, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0852711,80.2011968,"Metrozone G Tower, 35JV+C8X, Metrozone Driveway, Anna Nagar West, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0811021,80.1933499,1.688,446,0,0,f,,,13.08145891,80.21775573,49,,,,,45938.31549,,,08-10-2025,07:36:49,08-10-2025
249,115,,PENDING,RIDE,"67, Madras Bombay Trunk Rd, Nerkundram, Chennai, Tamil Nadu 600107, India",13.07166728,80.18599642,"PVK Pride Apartment, Plot 10, &11, Padmavathi Nagar, Kamatchiamman Nagar, Mangadu, Chennai, Tamil Nadu 600122, India",13.0347955,80.1147255,11.645,1724,0,0,f,,1,,,238,,,,,,,,08-10-2025,13:20:26,08-10-2025
251,127,,PENDING,RIDE,"BLOCK-C, METROZONE TOWERS, Thirumangalam, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0805415,80.1935323,"Eden Pets Care - Pet Boarding, 7, Ground Floor, Dayasadan St, off Poonamallee High Road, opposite to Shell Petrol Bunk, Pallavan Nagar, Nerkundram, Chennai, Tamil Nadu 600107, India",13.0693095,80.1813351,3.816,806,0,0,f,,1,,,89,,,,,,,,08-10-2025,13:44:53,08-10-2025
255,133,,PENDING,RIDE,"F Tower, Metrozone, 44, Jawaharlal Nehru Salai, Anna Nagar West, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.08126022,80.19420682,"2, Ranganathan Ave, Millers Rd, Kilpauk, Chennai, Tamil Nadu 600010, India",13.0829746,80.2493877,7.377,1480,0,0,f,,,,,145,,,,,,,,08-10-2025,16:41:10,08-10-2025
256,133,,PENDING,RIDE,"BLOCK-G, METROZONE TOWERS, Metrozone Driveway, Thirumangalam, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.08135446,80.19423611,"Madras Halai Memon Association Community Centre, Old No. 6, New, 41, Tana St, Perumalpet, Purasaiwakkam, Chennai, Tamil Nadu 600084, India",13.0895941,80.2547183,8.295,1727,0,0,f,,,,,162,,,,,,,,08-10-2025,16:42:03,08-10-2025
264,137,,PENDING,RIDE,"Mahakavi Bharathiyar Nagar West, Mahakavi Bharathiyar Nagar West, Mahakavi Bharathi Nagar, Vyasarpadi, Chennai, Tamil Nadu, India",13.1251127,80.2579194,"Thoraipakkam, Thoraipakkam, Tamil Nadu 600097, India",12.9416037,80.2362096,28.116,4067,0,0,f,,,,,568,,,,,,,,08-10-2025,17:59:32,08-10-2025
270,139,,PENDING,RIDE,"193, VV Koil St, 193, VV Koil St, Tiruvalleeswarar Nagar, Thirumangalam, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0845633,80.1954154,"Sir Mutha Venkatasubba Rao Concert Hall, 7, Shenstone Park, # 13, 1, Harrington Rd, Chetpet, Chennai, Tamil Nadu 600031, India",13.068468,80.2383803,7.274,1338,0,0,f,,,,,145,,,,,,,,09-10-2025,01:57:20,09-10-2025
271,139,,PENDING,RIDE,"METROZONE TOWERS, METROZONE TOWERS, Thirumangalam, Chennai, Tamil Nadu 600040, India",13.0814185,80.1951781,"SIR MUTHA SCHOOL, SHENSTONE PARK, 7, Harrington Rd, Chetpet, Chennai, Tamil Nadu 600031, India",13.0689163,80.2385155,7.539,1386,0,0,f,,,,,145,,,,,,,,09-10-2025,01:58:44,09-10-2025
283,122,,PENDING,RIDE,"M.O.P. Vaishnav College for Women, 20, IV Lane, Nungambakkam High Rd, Thousand Lights West, Thousand Lights, Chennai, Tamil Nadu 600034, India",13.0557886,80.250348,"Metrozone Q Tower, Metrozone Q Tower, METROZONE TOWERS, Thirumangalam, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0830732,80.1950026,8.995,1521,0,0,f,,,,,162,,,,,,,,09-10-2025,11:53:48,09-10-2025
288,82,,PENDING,RIDE,"Metrozone P tower, 44, Pillaiyar Koil St, Thirumangalam, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.08346879,80.19507491,"THIRUMANGALAM METRO PARKING, 36P2+2V2, L Block, Kurinji Colony, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0850203,80.2021362,1.731,396,0,0,f,,1,,,49,,,,,,,,09-10-2025,13:33:10,09-10-2025
287,82,,PENDING,RIDE,"Metrozone P tower, 44, Pillaiyar Koil St, Thirumangalam, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.08346879,80.19507491,"THIRUMANGALAM METRO PARKING, 36P2+2V2, L Block, Kurinji Colony, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0850203,80.2021362,1.731,396,0,0,f,,,,,49,,,,,,,,09-10-2025,13:31:37,09-10-2025
290,59,,PENDING,RIDE,"THIRUMANGALAM METRO PARKING, 36P2+2V2, L Block, Kurinji Colony, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0850203,80.2021362,"Metrozone Q Tower, Metrozone Q Tower, METROZONE TOWERS, Thirumangalam, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0830732,80.1950026,1.506,413,0,0,f,,,,,49,,,,,,,,09-10-2025,14:07:23,09-10-2025
289,82,,PENDING,RIDE,"Metrozone P tower, 44, Pillaiyar Koil St, Thirumangalam, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.08346879,80.19507491,"THIRUMANGALAM METRO PARKING, 36P2+2V2, L Block, Kurinji Colony, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0850203,80.2021362,1.731,396,0,0,f,,,,,49,,,,,,,,09-10-2025,13:33:45,09-10-2025
291,59,,PENDING,RIDE,"176, 2nd Ave, Ranganathan Garden, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0852906,80.2018728,"Metrozone Q Tower, Metrozone Q Tower, METROZONE TOWERS, Thirumangalam, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0830732,80.1950026,1.717,450,0,0,f,,,,,49,,,,,,,,09-10-2025,14:11:03,09-10-2025
292,146,,PENDING,RIDE,"37PF+9V9, Periamet, Kannappar Thidal, Chennai, Tamil Nadu 600003, India",13.0863857,80.2744683,"Vyasarpadi Market, 4777+MFH, E.h road, Murthy Nagar St, Block A, Kalyanapuram, Vyasarpadi, Chennai, Tamil Nadu 600039, India",13.1141972,80.2637236,5.141,952,0,0,f,,,,,120,,,,,,,,09-10-2025,15:12:51,09-10-2025
293,147,,PENDING,RIDE,"11, swaminathan nagar, Water Canal Rd, Extension Part 6, Varasakthi Nagar, Korattur, Chennai, Puthagaram, Tamil Nadu 600076, India",13.1275045,80.1943232,"Korattur, Korattur, Chennai, Tamil Nadu, India",13.1081798,80.1834167,6.22,891,0,0,f,,,,,126,,,,,,,,10-10-2025,00:23:13,10-10-2025
294,120,,PENDING,RIDE,"Metrozone M Tower, 44, Pillaiyar Koil Street, Behind Vcare Hospital, Off, Jawaharlal Nehru Salai, Tiruvalleeswarar Nagar, Anna Nagar West, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0832127,80.1938764,"Narayana Olympiad School- Mogappair, EB Office Rd, Golden George Nagar, Mogappair East, Chennai, Tamil Nadu 600037, India",13.0795366,80.1826181,2.297,528,0,0,f,,,,,88,,,,,,,,10-10-2025,02:37:17,10-10-2025
295,65,,PENDING,RIDE,"Metrozone G Tower, 35JV+C8X, Metrozone Driveway, Anna Nagar West, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0811021,80.1933499,"Don Bosco College Of Art And Science Science Block, Don Bosco College Of Art And Science Science Block, No: 45, Landons Rd, Kilpauk, Chennai, Tamil Nadu 600010, India",13.0789023,80.2384766,6.217,1280,0,0,f,1,,,,126,,,,,,,,10-10-2025,03:06:48,10-10-2025
296,65,,PENDING,RIDE,"Metrozone G Tower, 35JV+C8X, Metrozone Driveway, Anna Nagar West, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0811021,80.1933499,"Don Bosco Arts & Science College, THE CITADEL, No: 45, Landons Rd, Kilpauk, Chennai, Tamil Nadu 600010, India",13.0790086,80.2380605,6.212,1283,0,0,f,1,,,,126,,,,,,,,10-10-2025,03:07:20,10-10-2025
297,65,,PENDING,RIDE,"Metrozone G Tower, 35JV+C8X, Metrozone Driveway, Anna Nagar West, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0811021,80.1933499,"Don Bosco Arts & Science College, THE CITADEL, No: 45, Landons Rd, Kilpauk, Chennai, Tamil Nadu 600010, India",13.0790086,80.2380605,6.212,1283,0,0,f,1,,,,126,,,,,,,,10-10-2025,03:09:14,10-10-2025
298,148,,PENDING,RIDE,"18, Vasu St, Kilpauk, Chennai, Tamil Nadu 600010, India",13.07989252,80.24055493,"Gautam Dyes and Chemicals Company, 3, Basin Water Works St, opp. EB office, Sowcarpet, George Town, Chennai, Tamil Nadu 600001, India",13.093588,80.277044,5.216,939,0,0,f,,,,,120,,,,,,,,10-10-2025,03:57:50,10-10-2025
302,141,,PENDING,RIDE,"BLOCK-G, METROZONE TOWERS, Metrozone Driveway, Thirumangalam, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0814222,80.1941242,"I M A Sewing Solutions, # 762 625, Block Z, Poonamallee High Rd, NSK Nagar, Arumbakkam, Chennai, Tamil Nadu 600106, India",13.0754387,80.2155639,4.168,859,0,0,f,,,,,107,,,,,,,,10-10-2025,08:01:18,10-10-2025
303,141,17,COMPLETED,RIDE,"Metrozone G Tower, 35JV+C8X, Metrozone Driveway, Anna Nagar West, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0811021,80.1933499,"I M A Sewing Solutions, # 762 625, Block Z, Poonamallee High Rd, NSK Nagar, Arumbakkam, Chennai, Tamil Nadu 600106, India",13.0754387,80.2155639,4.131,810,4,16,f,,,13.07854905,80.19915193,107,89,107,45940.34459,45940.35577,45940.33618,2068,2072,10-10-2025,08:32:54,10-10-2025
299,151,,PENDING,RIDE,"11, Palayakaran Street, Balaji Nagar, Ekkatuthangal, Chennai, Tamil Nadu 600032, India",13.02454958,80.20570446,"Awfis Spero Primus, Primus Building, Door No. SP–7A, 2C, South Phase, Guindy Industrial Estate, SIDCO Industrial Estate, Guindy, Chennai, Tamil Nadu 600032, India",13.0146285,80.2016883,2.724,499,0,0,f,,,,,88,,,,,,,,10-10-2025,08:12:15,10-10-2025
305,141,,PENDING,RIDE,"I M A Sewing Solutions, # 762 625, Block Z, Poonamallee High Rd, NSK Nagar, Arumbakkam, Chennai, Tamil Nadu 600106, India",13.0754387,80.2155639,"METROZONE TOWERS, METROZONE TOWERS, Thirumangalam, Chennai, Tamil Nadu 600040, India",13.0814185,80.1951781,3.417,558,0,0,f,,,,,89,,,,,,,,10-10-2025,09:07:54,10-10-2025
306,141,,PENDING,RIDE,"I M A Sewing Solutions, # 762 625, Block Z, Poonamallee High Rd, NSK Nagar, Arumbakkam, Chennai, Tamil Nadu 600106, India",13.0754387,80.2155639,"METROZONE TOWERS, METROZONE TOWERS, Thirumangalam, Chennai, Tamil Nadu 600040, India",13.0814185,80.1951781,3.417,558,0,0,f,,,,,89,,,,,,,,10-10-2025,09:08:59,10-10-2025
307,141,,PENDING,RIDE,"No 762, Building, NSK Nagar, Arumbakkam, Chennai, Tamil Nadu 600106, India",13.0752291,80.2155471,"METROZONE TOWERS, METROZONE TOWERS, Thirumangalam, Chennai, Tamil Nadu 600040, India",13.0814185,80.1951781,3.287,520,0,0,f,,,,,89,,,,,,,,10-10-2025,09:16:01,10-10-2025
308,94,,PENDING,RIDE,"Metrozone P tower, Metrozone P tower, 44, Pillaiyar Koil St, Thirumangalam, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0834285,80.1950431,"St. Luke's Church, Z-291, 5th Ave, Z Block, Anna Nagar West, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0852696,80.2098457,2.436,487,0,0,f,,,,,88,,,,,,,,10-10-2025,11:22:43,10-10-2025
312,77,,PENDING,RIDE,"Metrozone H tower, BLOCK-H, METROZONE TOWERS, Anna Nagar West, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0819563,80.193937,"Salims paradise villa, 352X+V24, Bharatidasan St, Bhaskar Colony, Annamalai Colony, Chennai, Tamil Nadu 600092, India",13.0521372,80.1975822,6.478,1291,0,0,f,,,,,126,,,,,,,,10-10-2025,12:29:43,10-10-2025
313,77,,PENDING,RIDE,"BLOCK-G, METROZONE TOWERS, Metrozone Driveway, Thirumangalam, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.08178627,80.19401437,"Bharatidasan Street, Bharatidasan St, Bhaskar Colony, Saligramam, Chennai, Tamil Nadu 600092, India",13.0520837,80.1982055,6.424,1258,0,0,f,,,,,126,,,,,,,,10-10-2025,12:30:47,10-10-2025
314,77,,PENDING,RIDE,"BLOCK-H, METROZONE TOWERS, Thirumangalam, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.08177385,80.1938991,"Bhaskar Colony, Bhaskar Colony, Saligramam, Chennai, Tamil Nadu 600092, India",13.0527043,80.1983162,6.354,1232,0,0,f,,,,,126,,,,,,,,10-10-2025,12:34:03,10-10-2025
319,65,17,CANCELLED,RIDE,"Don Bosco College Of Art And Science Science Block, Don Bosco College Of Art And Science Science Block, No: 45, Landons Rd, Kilpauk, Chennai, Tamil Nadu 600010, India",13.0789023,80.2384766,"Metrozone G Tower, 35JV+C8X, Metrozone Driveway, Anna Nagar West, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0811021,80.1933499,6.767,1235,0,0,f,1,,13.07679249,80.23919731,126,,,,,45940.5344,,,10-10-2025,12:49:40,10-10-2025
317,65,17,CANCELLED,RIDE,"Don Bosco College Of Art And Science Science Block, Don Bosco College Of Art And Science Science Block, No: 45, Landons Rd, Kilpauk, Chennai, Tamil Nadu 600010, India",13.0789023,80.2384766,"Metrozone G Tower, 35JV+C8X, Metrozone Driveway, Anna Nagar West, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0811021,80.1933499,6.767,1235,0,0,f,1,,13.07759853,80.24251789,126,,,,,45940.53097,,,10-10-2025,12:46:54,10-10-2025
318,65,17,CANCELLED,RIDE,"Don Bosco College Of Art And Science Science Block, Don Bosco College Of Art And Science Science Block, No: 45, Landons Rd, Kilpauk, Chennai, Tamil Nadu 600010, India",13.0789023,80.2384766,"Metrozone G Tower, 35JV+C8X, Metrozone Driveway, Anna Nagar West, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0811021,80.1933499,6.767,1235,0,0,f,1,,13.07732224,80.2412948,126,,,,,45940.53285,,,10-10-2025,12:48:31,10-10-2025
321,77,,PENDING,RIDE,"186, Bharatidasan St, 186, Bharatidasan St, Bhaskar Colony, Virugambakkam, Chennai, Tamil Nadu 600092, India",13.0518602,80.1990865,"Metrozone H tower, BLOCK-H, METROZONE TOWERS, Anna Nagar West, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0819563,80.193937,5.103,997,0,0,f,,,,,120,,,,,,,,10-10-2025,13:20:46,10-10-2025
324,105,5,PENDING,ADHOC_RIDE,"APOLLO HOSPITAL, 3/2, Cenotaph Rd, Sri Ram Nagar, Alwarpet, Chennai, Tamil Nadu 600035, India",13.033643,80.2455689,"Nelson Court B-Block, Nelson Court, Rajaram Mehta Nagar, Aminjikarai, Chennai, Tamil Nadu, India",13.0705443,80.2251199,4.668177674,20,0,0,f,,,,,107,,,45940.57789,,,3483,,10-10-2025,13:52:10,10-10-2025
325,77,17,CANCELLED,RIDE,"186, Bharatidasan St, 186, Bharatidasan St, Bhaskar Colony, Virugambakkam, Chennai, Tamil Nadu 600092, India",13.0518602,80.1990865,"Metrozone H tower, BLOCK-H, METROZONE TOWERS, Anna Nagar West, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0819563,80.193937,5.103,997,0,0,f,,,13.07976825,80.19439906,120,,,,,45940.60319,,,10-10-2025,14:28:54,10-10-2025
326,77,17,CANCELLED,RIDE,"3-184, State Bank Colony 1st St, Bhaskar Colony, Saligramam, Chennai, Tamil Nadu 600092, India",13.05189087,80.19893186,"Metrozone H tower, BLOCK-H, METROZONE TOWERS, Anna Nagar West, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0819563,80.193937,5.12,1001,0,0,f,,,13.07976825,80.19439906,120,,,,,45940.60376,,,10-10-2025,14:30:21,10-10-2025
330,153,,DRIVER_NOT_FOUND,RIDE,"5/3, Jai Nagar, Pattalam, Choolai, Chennai, Tamil Nadu 600012, India",13.0967217,80.2597443,"44 Oasis- Hotel T.Nagar, Mohamed Ali 2, Dr Thomas Rd, JJ Nagar, T. Nagar, Chennai, Tamil Nadu 600017, India",13.0393055,80.2449884,8.852,1512,0,0,f,,1,,,162,,,,,,,,10-10-2025,17:28:06,10-10-2025
311,94,9,CANCELLED,RIDE,"Metrozone P tower, Metrozone P tower, 44, Pillaiyar Koil St, Thirumangalam, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0834285,80.1950431,"St. Luke's Church, Z-291, 5th Ave, Z Block, Anna Nagar West, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0852696,80.2098457,2.436,487,0,0,f,1,,13.08903519,80.21811515,88,,,,,45940.50827,,,10-10-2025,01:53:05,10-10-2025
335,120,9,CANCELLED,RIDE,"Metrozone N Tower, 44, Pillaiyar Koil Street, Off, Jawaharlal Nehru Salai, behind Vcare Hospital, Anna Nagar West, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0835308,80.1941479,"Narayana Olympiad School- Mogappair, EB Office Rd, Golden George Nagar, Mogappair East, Chennai, Tamil Nadu 600037, India",13.0795366,80.1826181,2.253,517,0,0,f,3,,13.07856932,80.1990822,88,,,,,45941.09449,,,11-10-2025,02:39:41,11-10-2025
346,159,5,COMPLETED,RIDE,"3694+M8R CMBT, Koyambedu, Chennai, Tamil Nadu 600107, India",13.0692196,80.2058074,"Vr mall, 35JX+M2X, Metrozone Driveway, Anna Nagar West, Chennai, Tamil Nadu 600040, India",13.0817317,80.1976217,1.798,281,1,14,f,,1,13.07929679,80.19801468,49,49,0,45941.31182,45941.32219,45941.29964,3503,3504,11-10-2025,07:43:57,11-10-2025
338,160,9,CANCELLED,RIDE,"354P+X3C, Bhuvaneswari Nagar, West Mambalam, Chennai, Tamil Nadu 600107, India",13.0572658,80.1849923,"Koyambedu CMBT Bus Stand, Koyambedu, Chennai, Tamil Nadu 600107, India",13.0686902,80.2051416,4.665,1013,0,0,f,,,13.0799178,80.19404501,107,,,,,45941.25934,,,11-10-2025,06:13:38,11-10-2025
339,159,9,CANCELLED,RIDE,"191, Jawaharlal Nehru Salai, Imayam Colony, Anna Nagar West, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0820787,80.1984905,"Koyambedu, Koyambedu, Chennai, Tamil Nadu, India",13.0693568,80.1948314,3.576,676,0,0,f,,1,13.07988485,80.19401819,89,,,,,45941.26249,,,11-10-2025,07:08:27,11-10-2025
357,77,5,COMPLETED,RIDE,"Metrozone H tower, BLOCK-H, METROZONE TOWERS, Anna Nagar West, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0819563,80.193937,"Metro Station Anna Nagar East, Metro Station Anna Nagar East, Annanagar East, Chennai, Tamil Nadu 600102, India",13.0847405,80.2193215,3.576,800,3,22,f,,,13.08145891,80.19126087,89,89,89,45941.52233,45941.53816,45941.51519,3508,3511,11-10-2025,12:56:18,11-10-2025
355,159,17,COMPLETED,RIDE,"No. 320, 6th St, Pioneer Colony, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0930413,80.1987905,"Mogappair Zepto Hub, Church Rd, Mogappair Eri Scheme, Mogappair East, Chennai, Tamil Nadu 600037, India",13.0782944,80.1808337,3.876,719,4,13,f,,2,13.08339797,80.1921621,89,89,71.2,45941.414,45941.42364,45941.39999,2168,2172,11-10-2025,10:17:03,11-10-2025
356,164,,CANCELLED,RIDE,"35RP+3H4, 44th St, TVS Colony, Padi, Chennai, Tamil Nadu 600101, India",13.09010072,80.18640647,"Metro Station Anna Nagar Tower, Metro Station Anna Nagar Tower, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0850614,80.2090374,2.936,577,0,0,f,,,,,88,,,,,,,,11-10-2025,12:47:33,11-10-2025
358,165,17,CANCELLED,RIDE,"Anna Nagar Roundana, Anna Nagar Roundana, Anna Nagar Roundabout, W Block, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0849874,80.21755,"American Center - U.S. Consulate General,Chennai, 3722+WQH, Gopalapuram, Chennai, Tamil Nadu 600086, India",13.0523127,80.25198,7.904,1360,0,0,f,,,13.08144623,80.1912716,145,,,,,45941.52641,,,11-10-2025,12:43:28,11-10-2025
360,166,,CANCELLED,RIDE,"TVS Colony 42nd Street, TVS Colony 42nd St, TVS Colony, Padi, Chennai, Tamil Nadu 600101, India",13.0886806,80.1854787,"Shankar IAS Academy Chennai, Door No 18, Old plot No 109, New plot No 259 AL Block, 4th Ave, Shanthi Colony, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0823643,80.2047976,2.837,578,0,0,f,,,,,88,,,,,,,,11-10-2025,12:56:33,11-10-2025
361,167,,PENDING,RIDE,"SDAT Dolphin Swimming Academy, Block-8, State Sports Complex, Bharathi Salai, Mogappair West, Mogappair, Chennai, Tamil Nadu 600037, India",13.0804126,80.1709314,"V Block, V Block, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0895191,80.211565,6.14,1220,0,0,f,,,,,126,,,,,,,,11-10-2025,13:22:48,11-10-2025
363,149,,DRIVER_NOT_FOUND,RIDE,"Metrozone Q Tower, Metrozone Q Tower, METROZONE TOWERS, Thirumangalam, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0830732,80.1950026,"Amulya Leather Impex, 359H+VXH, VGP Amudha Nagar, Maduravoyal, Chennai, Tamil Nadu 600095, India",13.0696867,80.1799919,4.132,811,0,0,f,,,,,107,,,,,,,,12-10-2025,02:32:52,12-10-2025
364,77,,PENDING,RIDE,"35MW+637, Thirumangalam, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0830602,80.19462755,"Ashok Pillar, Grand Southern Trunk Rd, Zaffarkhanpet, Ashok Nagar, Chennai, Tamil Nadu 600083, India",13.0348542,80.2121687,7.679,1319,0,0,f,,,,,145,,,,,,,,12-10-2025,02:40:31,12-10-2025
